Year,Month,County_City,Sale_Count
2017 , Nov,Prince George County,20
2017 , Nov,Prince William County,525
2017 , Nov,Pulaski County,31
2017 , Nov,Radford City,9
2017 , Nov,Rappahannock County,6
2017 , Nov,Richmond City,255
2017 , Nov,Richmond County,6
2017 , Nov,Roanoke City,100
2017 , Nov,Roanoke County,101
2017 , Nov,Rockbridge County,28
2017 , Nov,Rockingham County,73
2017 , Nov,Russell County,4
2017 , Nov,Salem City,23
2017 , Nov,Scott County,0
2017 , Nov,Shenandoah County,52
2017 , Nov,Smyth County,17
2017 , Nov,Southampton County,11
2017 , Nov,Spotsylvania County,159
2017 , Nov,Stafford County,175
2017 , Nov,Staunton City,41
2017 , Nov,Suffolk City,129
2017 , Nov,Surry County,6
2017 , Nov,Sussex County,5
2017 , Nov,Tazewell County,10
2017 , Nov,Virginia Beach City,524
2017 , Nov,Warren County,50
2017 , Nov,Washington County,41
2017 , Nov,Waynesboro City,29
2017 , Nov,Westmoreland County,29
2017 , Nov,Williamsburg City,17
2017 , Nov,Winchester City,22
2017 , Nov,Wise County,1
2017 , Nov,Wythe County,19
2017 , Nov,York County,75
2017 , Dec,Accomack County,53
2017 , Dec,Albemarle County,132
2017 , Dec,Alexandria City,184
2017 , Dec,Alleghany County,5
2017 , Dec,Amelia County,10
2017 , Dec,Amherst County,20
2017 , Dec,Appomattox County,17
2017 , Dec,Arlington County,192
2017 , Dec,Augusta County,73
2017 , Dec,Bath County,3
2017 , Dec,Bedford County,100
2017 , Dec,Bland County,1
2017 , Dec,Botetourt County,32
2017 , Dec,Bristol City,5
2017 , Dec,Brunswick County,1
2017 , Dec,Buchanan County,4
2017 , Dec,Buckingham County,11
2017 , Dec,Buena Vista City,5
2017 , Dec,Campbell County,34
2017 , Dec,Caroline County,43
2017 , Dec,Carroll County,33
2017 , Dec,Charles City County,3
2017 , Dec,Charlotte County,6
2017 , Dec,Charlottesville City,45
2017 , Dec,Chesapeake City,379
2017 , Dec,Chesterfield County,521
2017 , Dec,Clarke County,18
2017 , Dec,Colonial Heights City,20
2017 , Dec,Covington City,4
2017 , Dec,Craig County,2
2017 , Dec,Culpeper County,40
2017 , Dec,Cumberland County,10
2017 , Dec,Danville City,42
2017 , Dec,Dickenson County,0
2017 , Dec,Dinwiddie County,22
2017 , Dec,Emporia City,0
2017 , Dec,Essex County,13
2017 , Dec,Fairfax City,40
2017 , Dec,Fairfax County,1065
2017 , Dec,Falls Church City,10
2017 , Dec,Fauquier County,82
2017 , Dec,Floyd County,6
2017 , Dec,Fluvanna County,45
2017 , Dec,Franklin City,8
2017 , Dec,Franklin County,47
2017 , Dec,Frederick County,106
2017 , Dec,Fredericksburg City,21
2017 , Dec,Galax City,5
2017 , Dec,Giles County,11
2017 , Dec,Gloucester County,36
2017 , Dec,Goochland County,38
2017 , Dec,Grayson County,9
2017 , Dec,Greene County,23
2017 , Dec,Greensville County,0
2017 , Dec,Halifax County,19
2017 , Dec,Hampton City,160
2017 , Dec,Hanover County,154
2017 , Dec,Harrisonburg City,35
2017 , Dec,Henrico County,438
2017 , Dec,Henry County,31
2017 , Dec,Highland County,0
2017 , Dec,Hopewell City,33
2017 , Dec,Isle of Wight County,42
2017 , Dec,James City County,140
2017 , Dec,King and Queen County,11
2017 , Dec,King George County,21
2017 , Dec,King William County,23
2017 , Dec,Lancaster County,25
2017 , Dec,Lee County,0
2017 , Dec,Lexington City,7
2017 , Dec,Loudoun County,503
2017 , Dec,Louisa County,59
2017 , Dec,Lunenburg County,7
2017 , Dec,Lynchburg City,89
2017 , Dec,Madison County,8
2017 , Dec,Manassas City,59
2017 , Dec,Manassas Park City,18
2017 , Dec,Martinsville City,8
2017 , Dec,Mathews County,14
2017 , Dec,Mecklenburg County,11
2017 , Dec,Middlesex County,16
2017 , Dec,Montgomery County,68
2017 , Dec,Nelson County,16
2017 , Dec,New Kent County,30
2017 , Dec,Newport News City,161
2017 , Dec,Norfolk City,258
2017 , Dec,Northampton County,20
2017 , Dec,Northumberland County,20
2017 , Dec,Norton City,0
2017 , Dec,Nottoway County,11
2017 , Dec,Orange County,56
2017 , Dec,Page County,24
2017 , Dec,Patrick County,14
2017 , Dec,Petersburg City,31
2017 , Dec,Pittsylvania County,24
2017 , Dec,Poquoson City,10
2017 , Dec,Portsmouth City,143
2017 , Dec,Powhatan County,33
2017 , Dec,Prince Edward County,20
2017 , Dec,Prince George County,25
2017 , Dec,Prince William County,568
2017 , Dec,Pulaski County,29
2017 , Dec,Radford City,14
2017 , Dec,Rappahannock County,5
2017 , Dec,Richmond City,252
2017 , Dec,Richmond County,4
2017 , Dec,Roanoke City,90
2017 , Dec,Roanoke County,100
2017 , Dec,Rockbridge County,20
2017 , Dec,Rockingham County,66
2017 , Dec,Russell County,6
2017 , Dec,Salem City,18
2017 , Dec,Scott County,3
2017 , Dec,Shenandoah County,57
2017 , Dec,Smyth County,10
2017 , Dec,Southampton County,15
2017 , Dec,Spotsylvania County,156
2017 , Dec,Stafford County,179
2017 , Dec,Staunton City,33
2017 , Dec,Suffolk City,142
2017 , Dec,Surry County,3
2017 , Dec,Sussex County,3
2017 , Dec,Tazewell County,9
2017 , Dec,Virginia Beach City,519
2017 , Dec,Warren County,52
2017 , Dec,Washington County,29
2017 , Dec,Waynesboro City,25
2017 , Dec,Westmoreland County,30
2017 , Dec,Williamsburg City,15
2017 , Dec,Winchester City,31
2017 , Dec,Wise County,4
2017 , Dec,Wythe County,19
2017 , Dec,York County,88
2018 , Jan,Accomack County,26
2018 , Jan,Albemarle County,77
2018 , Jan,Alexandria City,145
2018 , Jan,Alleghany County,10
2018 , Jan,Amelia County,7
2018 , Jan,Amherst County,23
2018 , Jan,Appomattox County,9
2018 , Jan,Arlington County,158
2018 , Jan,Augusta County,47
2018 , Jan,Bath County,4
2018 , Jan,Bedford County,70
2018 , Jan,Bland County,4
2018 , Jan,Botetourt County,28
2018 , Jan,Bristol City,4
2018 , Jan,Brunswick County,3
2018 , Jan,Buchanan County,1
2018 , Jan,Buckingham County,2
2018 , Jan,Buena Vista City,3
2018 , Jan,Campbell County,30
2018 , Jan,Caroline County,31
2018 , Jan,Carroll County,18
2018 , Jan,Charles City County,6
2018 , Jan,Charlotte County,5
2018 , Jan,Charlottesville City,27
2018 , Jan,Chesapeake City,235
2018 , Jan,Chesterfield County,326
2018 , Jan,Clarke County,13
2018 , Jan,Colonial Heights City,14
2018 , Jan,Covington City,3
2018 , Jan,Craig County,2
2018 , Jan,Culpeper County,47
2018 , Jan,Cumberland County,6
2018 , Jan,Danville City,32
2018 , Jan,Dickenson County,0
2018 , Jan,Dinwiddie County,15
2018 , Jan,Emporia City,0
2018 , Jan,Essex County,12
2018 , Jan,Fairfax City,18
2018 , Jan,Fairfax County,806
2018 , Jan,Falls Church City,3
2018 , Jan,Fauquier County,39
2018 , Jan,Floyd County,15
2018 , Jan,Fluvanna County,21
2018 , Jan,Franklin City,5
2018 , Jan,Franklin County,45
2018 , Jan,Frederick County,91
2018 , Jan,Fredericksburg City,18
2018 , Jan,Galax City,6
2018 , Jan,Giles County,13
2018 , Jan,Gloucester County,36
2018 , Jan,Goochland County,20
2018 , Jan,Grayson County,11
2018 , Jan,Greene County,11
2018 , Jan,Greensville County,1
2018 , Jan,Halifax County,14
2018 , Jan,Hampton City,140
2018 , Jan,Hanover County,109
2018 , Jan,Harrisonburg City,19
2018 , Jan,Henrico County,272
2018 , Jan,Henry County,22
2018 , Jan,Highland County,2
2018 , Jan,Hopewell City,19
2018 , Jan,Isle of Wight County,35
2018 , Jan,James City County,88
2018 , Jan,King and Queen County,1
2018 , Jan,King George County,26
2018 , Jan,King William County,14
2018 , Jan,Lancaster County,14
2018 , Jan,Lee County,0
2018 , Jan,Lexington City,8
2018 , Jan,Loudoun County,338
2018 , Jan,Louisa County,40
2018 , Jan,Lunenburg County,4
2018 , Jan,Lynchburg City,68
2018 , Jan,Madison County,9
2018 , Jan,Manassas City,31
2018 , Jan,Manassas Park City,15
2018 , Jan,Martinsville City,9
2018 , Jan,Mathews County,9
2018 , Jan,Mecklenburg County,11
2018 , Jan,Middlesex County,14
2018 , Jan,Montgomery County,49
2018 , Jan,Nelson County,23
2018 , Jan,New Kent County,34
2018 , Jan,Newport News City,107
2018 , Jan,Norfolk City,201
2018 , Jan,Northampton County,8
2018 , Jan,Northumberland County,14
2018 , Jan,Norton City,0
2018 , Jan,Nottoway County,6
2018 , Jan,Orange County,47
2018 , Jan,Page County,13
2018 , Jan,Patrick County,10
2018 , Jan,Petersburg City,26
2018 , Jan,Pittsylvania County,20
2018 , Jan,Poquoson City,6
2018 , Jan,Portsmouth City,110
2018 , Jan,Powhatan County,28
2018 , Jan,Prince Edward County,12
2018 , Jan,Prince George County,15
2018 , Jan,Prince William County,341
2018 , Jan,Pulaski County,17
2018 , Jan,Radford City,6
2018 , Jan,Rappahannock County,7
2018 , Jan,Richmond City,173
2018 , Jan,Richmond County,2
2018 , Jan,Roanoke City,79
2018 , Jan,Roanoke County,90
2018 , Jan,Rockbridge County,11
2018 , Jan,Rockingham County,43
2018 , Jan,Russell County,5
2018 , Jan,Salem City,21
2018 , Jan,Scott County,1
2018 , Jan,Shenandoah County,49
2018 , Jan,Smyth County,12
2018 , Jan,Southampton County,10
2018 , Jan,Spotsylvania County,147
2018 , Jan,Stafford County,145
2018 , Jan,Staunton City,33
2018 , Jan,Suffolk City,89
2018 , Jan,Surry County,5
2018 , Jan,Sussex County,4
2018 , Jan,Tazewell County,6
2018 , Jan,Virginia Beach City,417
2018 , Jan,Warren County,40
2018 , Jan,Washington County,21
2018 , Jan,Waynesboro City,17
2018 , Jan,Westmoreland County,15
2018 , Jan,Williamsburg City,8
2018 , Jan,Winchester City,26
2018 , Jan,Wise County,2
2018 , Jan,Wythe County,13
2018 , Jan,York County,61
2018 , Feb,Accomack County,37
2018 , Feb,Albemarle County,106
2018 , Feb,Alexandria City,170
2018 , Feb,Alleghany County,13
2018 , Feb,Amelia County,6
2018 , Feb,Amherst County,20
2018 , Feb,Appomattox County,3
2018 , Feb,Arlington County,182
2018 , Feb,Augusta County,51
2018 , Feb,Bath County,5
2018 , Feb,Bedford County,94
2018 , Feb,Bland County,1
2018 , Feb,Botetourt County,25
2018 , Feb,Bristol City,2
2018 , Feb,Brunswick County,1
2018 , Feb,Buchanan County,0
2018 , Feb,Buckingham County,8
2018 , Feb,Buena Vista City,3
2018 , Feb,Campbell County,34
2018 , Feb,Caroline County,42
2018 , Feb,Carroll County,18
2018 , Feb,Charles City County,2
2018 , Feb,Charlotte County,7
2018 , Feb,Charlottesville City,23
2018 , Feb,Chesapeake City,288
2018 , Feb,Chesterfield County,350
2018 , Feb,Clarke County,17
2018 , Feb,Colonial Heights City,11
2018 , Feb,Covington City,2
2018 , Feb,Craig County,1
2018 , Feb,Culpeper County,43
2018 , Feb,Cumberland County,7
2018 , Feb,Danville City,34
2018 , Feb,Dickenson County,0
2018 , Feb,Dinwiddie County,18
2018 , Feb,Emporia City,0
2018 , Feb,Essex County,9
2018 , Feb,Fairfax City,32
2018 , Feb,Fairfax County,797
2018 , Feb,Falls Church City,8
2018 , Feb,Fauquier County,69
2018 , Feb,Floyd County,7
2018 , Feb,Fluvanna County,31
2018 , Feb,Franklin City,5
2018 , Feb,Franklin County,45
2018 , Feb,Frederick County,90
2018 , Feb,Fredericksburg City,18
2018 , Feb,Galax City,10
2018 , Feb,Giles County,9
2018 , Feb,Gloucester County,35
2018 , Feb,Goochland County,22
2018 , Feb,Grayson County,10
2018 , Feb,Greene County,17
2018 , Feb,Greensville County,0
2018 , Feb,Halifax County,10
2018 , Feb,Hampton City,118
2018 , Feb,Hanover County,102
2018 , Feb,Harrisonburg City,30
2018 , Feb,Henrico County,280
2018 , Feb,Henry County,18
2018 , Feb,Highland County,2
2018 , Feb,Hopewell City,14
2018 , Feb,Isle of Wight County,35
2018 , Feb,James City County,117
2018 , Feb,King and Queen County,4
2018 , Feb,King George County,12
2018 , Feb,King William County,29
2018 , Feb,Lancaster County,13
2018 , Feb,Lee County,0
2018 , Feb,Lexington City,8
2018 , Feb,Loudoun County,365
2018 , Feb,Louisa County,32
2018 , Feb,Lunenburg County,5
2018 , Feb,Lynchburg City,49
2018 , Feb,Madison County,9
2018 , Feb,Manassas City,52
2018 , Feb,Manassas Park City,18
2018 , Feb,Martinsville City,6
2018 , Feb,Mathews County,11
2018 , Feb,Mecklenburg County,10
2018 , Feb,Middlesex County,10
2018 , Feb,Montgomery County,55
2018 , Feb,Nelson County,26
2018 , Feb,New Kent County,25
2018 , Feb,Newport News City,118
2018 , Feb,Norfolk City,207
2018 , Feb,Northampton County,9
2018 , Feb,Northumberland County,12
2018 , Feb,Norton City,0
2018 , Feb,Nottoway County,4
2018 , Feb,Orange County,36
2018 , Feb,Page County,17
2018 , Feb,Patrick County,5
2018 , Feb,Petersburg City,27
2018 , Feb,Pittsylvania County,27
2018 , Feb,Poquoson City,10
2018 , Feb,Portsmouth City,135
2018 , Feb,Powhatan County,27
2018 , Feb,Prince Edward County,7
2018 , Feb,Prince George County,24
2018 , Feb,Prince William County,402
2018 , Feb,Pulaski County,15
2018 , Feb,Radford City,9
2018 , Feb,Rappahannock County,4
2018 , Feb,Richmond City,174
2018 , Feb,Richmond County,5
2018 , Feb,Roanoke City,79
2018 , Feb,Roanoke County,87
2018 , Feb,Rockbridge County,9
2018 , Feb,Rockingham County,54
2018 , Feb,Russell County,6
2018 , Feb,Salem City,22
2018 , Feb,Scott County,0
2018 , Feb,Shenandoah County,32
2018 , Feb,Smyth County,14
2018 , Feb,Southampton County,4
2018 , Feb,Spotsylvania County,149
2018 , Feb,Stafford County,150
2018 , Feb,Staunton City,30
2018 , Feb,Suffolk City,92
2018 , Feb,Surry County,2
2018 , Feb,Sussex County,5
2018 , Feb,Tazewell County,5
2018 , Feb,Virginia Beach City,447
2018 , Feb,Warren County,49
2018 , Feb,Washington County,26
2018 , Feb,Waynesboro City,21
2018 , Feb,Westmoreland County,22
2018 , Feb,Williamsburg City,10
2018 , Feb,Winchester City,20
2018 , Feb,Wise County,1
2018 , Feb,Wythe County,23
2018 , Feb,York County,46
2018 , Mar,Accomack County,44
2018 , Mar,Albemarle County,160
2018 , Mar,Alexandria City,258
2018 , Mar,Alleghany County,11
2018 , Mar,Amelia County,15
2018 , Mar,Amherst County,31
2018 , Mar,Appomattox County,13
2018 , Mar,Arlington County,255
2018 , Mar,Augusta County,59
2018 , Mar,Bath County,4
2018 , Mar,Bedford County,118
2018 , Mar,Bland County,3
2018 , Mar,Botetourt County,33
2018 , Mar,Bristol City,8
2018 , Mar,Brunswick County,2
2018 , Mar,Buchanan County,4
2018 , Mar,Buckingham County,16
2018 , Mar,Buena Vista City,9
2018 , Mar,Campbell County,54
2018 , Mar,Caroline County,47
2018 , Mar,Carroll County,25
2018 , Mar,Charles City County,2
2018 , Mar,Charlotte County,7
2018 , Mar,Charlottesville City,49
2018 , Mar,Chesapeake City,364
2018 , Mar,Chesterfield County,529
2018 , Mar,Clarke County,13
2018 , Mar,Colonial Heights City,24
2018 , Mar,Covington City,4
2018 , Mar,Craig County,7
2018 , Mar,Culpeper County,59
2018 , Mar,Cumberland County,4
2018 , Mar,Danville City,40
2018 , Mar,Dickenson County,0
2018 , Mar,Dinwiddie County,18
2018 , Mar,Emporia City,1
2018 , Mar,Essex County,9
2018 , Mar,Fairfax City,36
2018 , Mar,Fairfax County,1273
2018 , Mar,Falls Church City,11
2018 , Mar,Fauquier County,81
2018 , Mar,Floyd County,7
2018 , Mar,Fluvanna County,47
2018 , Mar,Franklin City,8
2018 , Mar,Franklin County,52
2018 , Mar,Frederick County,105
2018 , Mar,Fredericksburg City,23
2018 , Mar,Galax City,5
2018 , Mar,Giles County,15
2018 , Mar,Gloucester County,38
2018 , Mar,Goochland County,31
2018 , Mar,Grayson County,13
2018 , Mar,Greene County,23
2018 , Mar,Greensville County,0
2018 , Mar,Halifax County,10
2018 , Mar,Hampton City,162
2018 , Mar,Hanover County,152
2018 , Mar,Harrisonburg City,44
2018 , Mar,Henrico County,373
2018 , Mar,Henry County,43
2018 , Mar,Highland County,1
2018 , Mar,Hopewell City,29
2018 , Mar,Isle of Wight County,45
2018 , Mar,James City County,142
2018 , Mar,King and Queen County,4
2018 , Mar,King George County,29
2018 , Mar,King William County,22
2018 , Mar,Lancaster County,12
2018 , Mar,Lee County,1
2018 , Mar,Lexington City,6
2018 , Mar,Loudoun County,570
2018 , Mar,Louisa County,63
2018 , Mar,Lunenburg County,9
2018 , Mar,Lynchburg City,97
2018 , Mar,Madison County,5
2018 , Mar,Manassas City,51
2018 , Mar,Manassas Park City,17
2018 , Mar,Martinsville City,15
2018 , Mar,Mathews County,23
2018 , Mar,Mecklenburg County,27
2018 , Mar,Middlesex County,22
2018 , Mar,Montgomery County,68
2018 , Mar,Nelson County,22
2018 , Mar,New Kent County,42
2018 , Mar,Newport News City,178
2018 , Mar,Norfolk City,304
2018 , Mar,Northampton County,9
2018 , Mar,Northumberland County,22
2018 , Mar,Norton City,0
2018 , Mar,Nottoway County,7
2018 , Mar,Orange County,58
2018 , Mar,Page County,8
2018 , Mar,Patrick County,23
2018 , Mar,Petersburg City,34
2018 , Mar,Pittsylvania County,22
2018 , Mar,Poquoson City,13
2018 , Mar,Portsmouth City,148
2018 , Mar,Powhatan County,46
2018 , Mar,Prince Edward County,11
2018 , Mar,Prince George County,32
2018 , Mar,Prince William County,590
2018 , Mar,Pulaski County,41
2018 , Mar,Radford City,10
2018 , Mar,Rappahannock County,5
2018 , Mar,Richmond City,281
2018 , Mar,Richmond County,2
2018 , Mar,Roanoke City,97
2018 , Mar,Roanoke County,121
2018 , Mar,Rockbridge County,22
2018 , Mar,Rockingham County,56
2018 , Mar,Russell County,8
2018 , Mar,Salem City,29
2018 , Mar,Scott County,0
2018 , Mar,Shenandoah County,62
2018 , Mar,Smyth County,16
2018 , Mar,Southampton County,19
2018 , Mar,Spotsylvania County,170
2018 , Mar,Stafford County,231
2018 , Mar,Staunton City,28
2018 , Mar,Suffolk City,147
2018 , Mar,Surry County,5
2018 , Mar,Sussex County,5
2018 , Mar,Tazewell County,19
2018 , Mar,Virginia Beach City,632
2018 , Mar,Warren County,53
2018 , Mar,Washington County,30
2018 , Mar,Waynesboro City,26
2018 , Mar,Westmoreland County,23
2018 , Mar,Williamsburg City,11
2018 , Mar,Winchester City,26
2018 , Mar,Wise County,2
2018 , Mar,Wythe County,16
2018 , Mar,York County,71
2018 , Apr,Accomack County,31
2018 , Apr,Albemarle County,182
2018 , Apr,Alexandria City,237
2018 , Apr,Alleghany County,11
2018 , Apr,Amelia County,15
2018 , Apr,Amherst County,19
2018 , Apr,Appomattox County,16
2018 , Apr,Arlington County,274
2018 , Apr,Augusta County,77
2018 , Apr,Bath County,4
2018 , Apr,Bedford County,101
2018 , Apr,Bland County,5
2018 , Apr,Botetourt County,41
2018 , Apr,Bristol City,5
2018 , Apr,Brunswick County,1
2018 , Apr,Buchanan County,1
2018 , Apr,Buckingham County,12
2018 , Apr,Buena Vista City,4
2018 , Apr,Campbell County,48
2018 , Apr,Caroline County,51
2018 , Apr,Carroll County,27
2018 , Apr,Charles City County,1
2018 , Apr,Charlotte County,6
2018 , Apr,Charlottesville City,57
2018 , Apr,Chesapeake City,412
2018 , Apr,Chesterfield County,527
2018 , Apr,Clarke County,17
2018 , Apr,Colonial Heights City,25
2018 , Apr,Covington City,3
2018 , Apr,Craig County,5
2018 , Apr,Culpeper County,74
2018 , Apr,Cumberland County,6
2018 , Apr,Danville City,46
2018 , Apr,Dickenson County,0
2018 , Apr,Dinwiddie County,27
2018 , Apr,Emporia City,0
2018 , Apr,Essex County,15
2018 , Apr,Fairfax City,35
2018 , Apr,Fairfax County,1574
2018 , Apr,Falls Church City,21
2018 , Apr,Fauquier County,99
2018 , Apr,Floyd County,14
2018 , Apr,Fluvanna County,64
2018 , Apr,Franklin City,5
2018 , Apr,Franklin County,66
2018 , Apr,Frederick County,109
2018 , Apr,Fredericksburg City,25
2018 , Apr,Galax City,9
2018 , Apr,Giles County,11
2018 , Apr,Gloucester County,56
2018 , Apr,Goochland County,27
2018 , Apr,Grayson County,8
2018 , Apr,Greene County,23
2018 , Apr,Greensville County,1
2018 , Apr,Halifax County,20
2018 , Apr,Hampton City,187
2018 , Apr,Hanover County,141
2018 , Apr,Harrisonburg City,42
2018 , Apr,Henrico County,434
2018 , Apr,Henry County,37
2018 , Apr,Highland County,1
2018 , Apr,Hopewell City,27
2018 , Apr,Isle of Wight County,52
2018 , Apr,James City County,148
2018 , Apr,King and Queen County,5
2018 , Apr,King George County,36
2018 , Apr,King William County,24
2018 , Apr,Lancaster County,21
2018 , Apr,Lee County,0
2018 , Apr,Lexington City,10
2018 , Apr,Loudoun County,655
2018 , Apr,Louisa County,54
2018 , Apr,Lunenburg County,9
2018 , Apr,Lynchburg City,100
2018 , Apr,Madison County,8
2018 , Apr,Manassas City,61
2018 , Apr,Manassas Park City,19
